group,age,fiinc,fninc,ownermort,ownerhome,rentalmort,rentalhome,dweght,year
group 9,65,38526.510257271846,35134.21490255715,-14357.021199234217,98670.62749640936,-2864.0880733897457,42126.470114881144,1.437888e11,1996
group 8,65,29639.680303854675,27753.852956862513,-10413.129229652539,88376.2803504981,-2732.2109234936243,36163.37374046637,1.57248189063e11,1996
group 7,65,23990.56348460859,22756.215238971592,-11142.08998062111,66430.65085241057,-2178.9157057325974,25954.919277782228,1.834056e11,1996
group 6,65,18834.430687637065,18189.189307251425,-8517.076711544387,56732.79519591251,-1217.8705994067554,15881.358491736146,2.34623073786e11,1996
group 5,65,14424.97930932639,14046.23507280695,-4924.699279816867,45355.048290712904,-937.4560944459557,14130.115157213424,2.69221e11,1996
group 4,65,10548.275724961204,10302.057508379201,-2836.6907019274877,38961.711829272404,-596.9116467243606,9507.549901482846,3.23655219367e11,1996
group 3,65,7026.0859809081485,6942.064391025155,-3618.045101055413,48936.11089834864,-766.9430616282448,8848.655956358683,3.98242561782e11,1996
group 2,65,2918.5910058124405,2928.95749546781,-2452.419875402128,47709.64122736373,-894.8159386378316,4869.074387091188,2.62634651701e11,1996
group 10,45,101788.89063931163,91081.5421609645,-64231.37818734566,157064.05937902807,-9990.741079360276,61618.90566130914,9.08437764398e11,1996
group 10,20,83215.81160439829,76507.09717042434,-64105.85042287083,142886.96493340595,-8427.382194166456,41266.63763647701,8.459098e11,1996
group 1,45,-8910.068959972336,-9637.991382808052,-1355.776902140286,4685.405188224609,-6662.349800160493,13548.321374127621,2.71117945414e11,1996
group 1,20,-5441.171574874463,-5942.238339411356,-2189.1411195253336,6389.428542664511,-5023.030832700975,8801.98644225608,3.8407618629e11,1996
group 9,20,37749.70779702092,37407.95464873984,-35270.07910031306,73629.50445095917,-2873.849034846685,6694.566586432368,1.0051755e12,1996
group 9,45,38953.11881699158,38425.08193139088,-35397.778123598095,81261.1569796432,-3063.826366638002,12978.729699161651,7.716236e11,1996
group 8,20,29026.08323758866,28885.542753323556,-24748.946660197907,49554.10888325193,-2130.256715410492,5414.029035473638,1.0792477e12,1996
group 8,45,30130.35371900229,29801.354290155312,-23531.760465509178,50274.671433387724,-2650.070054372794,11535.410359643478,6.83828815717e11,1996
group 7,20,23136.206444371324,23052.3255103435,-18356.32597515255,34615.58924906187,-1674.7016969841775,3722.212146757251,1.170754257069e12,1996
group 7,45,24211.6544910775,23904.761393822417,-17817.775132296316,40757.35535457312,-2101.177130281428,7887.295805975992,5.6649054982e11,1996
group 6,20,18201.060566388194,18108.007995955602,-12967.310014235354,23341.467824473024,-1273.1563923148192,3819.19215800262,1.125700895881e12,1996
group 6,45,19088.076357425358,18879.587378216896,-15486.578455343008,35261.292282624345,-1886.4984722278,7025.564281114604,5.78125783711e11,1996
group 5,45,14643.949369972972,14511.490259058684,-12924.511379556832,26633.313455467636,-1495.8314793222894,6838.441669689913,5.17725759494e11,1996
group 5,20,14121.227631226857,14037.824840920393,-9892.540622897492,19489.19974135896,-1064.2727806309865,3223.4983460880053,1.120309419585e12,1996
group 4,20,10446.845663196455,10390.132562967969,-8338.759961036525,17017.119660114513,-863.0927547717278,2633.1233277826523,1.116126608226e12,1996
group 4,45,10763.496389775417,10663.87645951567,-10569.639899786678,28694.70773323037,-1252.5718494899245,5946.927677589606,4.77190519769e11,1996
group 3,20,6844.145506964125,6796.817534664129,-5916.223098272012,13395.090851573337,-796.1351444239149,2981.6919403753245,1.14235785673e12,1996
group 3,45,6775.472588221654,6678.168207658101,-7962.4692790290155,24349.769200753868,-969.1994692709209,3454.246504064515,3.91653880116e11,1996
group 2,20,2928.191488828301,2893.123777928335,-3430.614202242393,7168.638276035997,-347.2410459127178,1146.8986029715445,1.3765408309e12,1996
group 2,45,3130.4141166110426,3090.7046483371932,-8764.750465777855,20938.7627153834,-666.8160123104041,3271.7484491832647,2.68820696021e11,1996
group 10,65,125135.23460795544,89700.80530175102,-36116.484530048816,202335.045425179,-12596.79008606575,234467.8178065708,1.77474486053e11,1997
group 1,65,-80.50458712425882,-88.69341195072589,-281.8690598656554,9745.810140497106,-99.48018291461702,137.530176915469,1.336903124929e12,1997
group 3,65,7562.151004168008,7368.3441617084445,-3597.6673705380017,48442.02212883976,-703.7831644295102,9014.824758902862,3.48574876112e11,1997
group 9,65,41516.23665545597,36187.39324342246,-15089.48697391114,112040.09047480028,-3125.2437171532497,46385.425636414315,1.411475e11,1997
group 8,65,31363.45536671326,29184.178249764238,-16864.333894323092,97872.05975919087,-2811.5155029505436,36260.9857073076,1.697868e11,1997
group 7,65,24891.646182712648,23176.26644989963,-10516.12709791767,60858.675100926186,-1994.4903165623525,28303.31493155707,2.012149e11,1997
group 6,65,19823.497544989546,18644.989605062932,-8141.090860252092,53698.349409611204,-1616.197268961425,13806.721705788095,2.428297e11,1997
group 5,65,15111.479578224658,14514.903430113858,-4922.494865166464,53700.13940434025,-795.0444949790784,14777.298317950188,2.673566e11,1997
group 4,65,11257.892235091467,10892.994725148277,-3965.3499406639853,44566.16636070646,-629.197078690452,11966.34514895374,3.15843737651e11,1997
group 2,65,3180.0400796349168,3165.383807371164,-4065.262125117582,68779.64849807699,-661.46122746135,5162.923584407449,2.27644078928e11,1997
group 10,45,109891.65679716432,95139.49370141208,-65970.20458073124,157919.9564182125,-10163.354048225408,63355.85423989581,9.72552e11,1997
group 1,20,-6565.50847585919,-7169.590816757101,-1675.4255001015697,5696.843308760899,-5601.85496112148,10808.370886801426,3.22148500502e11,1997
group 10,20,95216.73756576316,85186.26454536545,-67303.84707204836,151948.37014218443,-8915.699256326427,43138.32550926941,7.96254473738e11,1997
group 1,45,-8434.980221870808,-9285.47368531843,-1200.2059348769083,5090.998300370861,-6726.595151238304,12316.581899260847,2.82443682549e11,1997
group 9,45,41874.47682945536,40997.52668455784,-38345.52135418653,82904.13300941496,-3547.979347500949,12421.298428611153,7.64400942859e11,1997
group 9,20,39272.281767723674,38826.945200309936,-36855.97816759322,80961.56249865977,-3440.018005459998,8691.20371769514,1.038016017828e12,1997
group 8,45,31775.573378412642,31231.506022843434,-26453.084873274103,57175.60237390433,-2677.7519566806695,9348.223445213944,6.88785225513e11,1997
group 8,20,30491.413435982617,30264.96315220979,-25282.385243916462,47138.05402536892,-2050.891165723755,4286.52222078469,1.0856043e12,1997
group 7,45,25556.832435970224,25230.96461313615,-19721.975728354653,41623.13611733435,-2259.23634263652,6786.53788183291,6.10216444111e11,1997
group 7,20,24478.151794420584,24318.885544032342,-18635.065640240966,33499.64227189455,-1676.2835049786413,4985.3726102427245,1.131677124693e12,1997
group 6,20,19392.467674767788,19286.391170940708,-14027.18888386248,26803.081632138204,-1159.52877069216,3474.1206505716896,1.158813623801e12,1997
group 6,45,20367.163874589736,20111.10260226398,-16770.84921744972,36012.1994315908,-1769.4968504209694,7244.491814404287,5.46995860904e11,1997
group 2,20,3064.2553333008946,2972.4548587213217,-3602.17266100775,8008.932648854671,-357.54737038748334,814.1862212587691,1.412852312518e12,1997
group 5,20,15050.746908460766,14967.130018226628,-10503.736779035533,19972.14005606818,-1299.713038287521,3665.0625441993325,1.111050467673e12,1997
group 5,45,15460.565526397879,15214.890412161994,-14323.317025749335,31823.397669410868,-1760.1786313015205,5866.068908778787,5.64662503288e11,1997
group 4,45,11437.101414198087,11245.13437911006,-11062.240992728806,27772.27126763057,-1240.781691767621,5903.113700539972,4.65868428707e11,1997
group 4,20,10993.160123145894,10897.554472342337,-8036.0382291182095,15943.678660476013,-921.5847686542405,3085.099443291236,1.162315179762e12,1997
group 3,20,7291.466911937354,7190.016844810421,-5398.393457882234,12832.708343053931,-726.4213080069704,2017.6780805002536,1.129248258226e12,1997
group 3,45,7195.159621400189,7077.093717594971,-8716.419579340467,20524.421773405884,-1069.389473902265,4464.770518675008,4.66938066988e11,1997
group 2,45,3341.6840684360213,3258.639895648888,-8589.752228444726,19197.575594804744,-697.9086044706729,2191.5187413745925,3.02834382666e11,1997
group 10,65,135339.92449359747,90675.36946727982,-35075.111580826604,215302.03124489216,-12300.588157546927,229380.62336988698,1.874603e11,1998
group 1,65,-92.73873395458861,-108.1848349293067,-339.2933213871848,9156.29854777925,-77.47102224976521,239.02622928362277,1.315782930156e12,1998
group 9,65,42842.35654190282,38224.44327494388,-19243.47264629977,129439.47768436841,-4891.149370614646,49588.977764027324,1.574302e11,1998
group 8,65,32681.228740390223,29383.831755448,-16153.567291835432,98937.88282746049,-2457.3485532825275,33308.65825913239,1.713002e11,1998
group 7,65,26579.721819223363,24671.47901239069,-11265.539612518392,64308.517702435376,-2253.552182239909,27366.53729636559,1.886582e11,1998
group 6,65,21142.14531680232,20030.928806088446,-8650.266937519407,62088.29112401657,-1813.5178141455822,17703.338492028244,2.25859959405e11,1998
group 5,65,16208.639562521099,15434.918325998757,-7070.401176705202,57255.72361861689,-1796.310043446777,18598.83708153351,2.92480510574e11,1998
group 4,65,11843.950288829225,11401.363218420953,-3697.845012780008,50967.146198522336,-652.0631644397465,9931.34008558137,3.34458880065e11,1998
group 3,65,8009.90566152477,7779.068270917934,-3505.6788254347643,45808.70450370099,-655.3856267746414,8167.691279274185,3.524329e11,1998
group 2,65,3632.342783743129,3578.8393857690194,-5531.737866049801,93130.17888340775,-692.4332618800231,6768.209257355216,2.26871760666e11,1998
group 10,45,124320.40727244581,105176.41689607632,-74136.6386381973,172683.43908773325,-11354.16669020147,66604.64807460156,9.683144e11,1998
group 10,20,100229.08649444676,88677.43034329357,-66606.74974294803,155653.5685948545,-10142.271488279293,51840.99990657978,8.123363e11,1998
group 1,20,-6121.232132030869,-6628.643339992518,-979.0926675729125,5824.023405940512,-4942.49304433068,8736.185233920103,3.46383936031e11,1998
group 1,45,-7745.093918425823,-8463.471995947835,-1124.4699529260656,5934.285350681002,-6414.342341714034,13010.326293287431,3.01257286061e11,1998
group 9,45,44261.09657668822,43394.92915771469,-41767.0470100309,91148.01127176477,-4318.417641782958,15225.71605835452,8.025094e11,1998
group 9,20,41303.88391275522,40817.28828197862,-37234.659491425286,78653.76645575142,-3777.9575682107184,7643.922600401139,1.008051e12,1998
group 8,20,32326.694476042798,32068.92654384044,-27204.883820393774,51347.29425751432,-2198.3329987051084,4747.202331364791,1.130553393551e12,1998
group 8,45,33260.40994160424,32703.473018503777,-26485.184243823303,56642.47866455094,-3599.4514142545727,9802.091070144,6.666672e11,1998
group 7,20,25809.647500660438,25654.322897399314,-18728.46103573835,36683.5254240575,-1365.3689956661437,3984.0643683069866,1.1493643e12,1998
group 7,45,26722.10694391407,26294.77053479631,-23719.583115269987,48483.98457805683,-2655.3891943373756,8811.820645099855,6.29100695059e11,1998
group 4,20,11763.915726488376,11679.144028553257,-8600.743722118315,16171.568934504254,-1011.4126073176928,2536.342716608527,1.151657416072e12,1998
group 3,20,7824.314197655424,7720.456034611408,-6187.516091287341,12887.218415169651,-814.0894280277831,2629.7485858652385,1.12776709858e12,1998
group 6,20,20556.096095833927,20433.62420423927,-15279.894725657332,30023.26750073322,-1371.2119104017559,2970.5582233520904,1.16936341911e12,1998
group 6,45,21275.628273701648,20998.52782437571,-17569.222911343753,33779.62111824776,-2350.1916200232754,8449.794302235476,5.81689389866e11,1998
group 5,45,16543.931660768005,16266.58317368487,-14953.27766567658,33059.88367601574,-1739.816600297513,5759.025487932376,5.44030632317e11,1998
group 5,20,15790.301195232925,15664.666853350622,-11311.417168417316,20780.600409986153,-1031.6154261021297,2945.948275234791,1.130613760313e12,1998
group 2,45,3663.956343093443,3547.791199096014,-8128.0740630336595,17604.856178916798,-574.2866898335033,2579.353458615768,3.17491933732e11,1998
group 4,45,12151.996932595508,11963.70305767458,-12215.472394275243,27874.70673181207,-1557.0340627862072,6391.128851270651,4.75126584641e11,1998
group 3,45,7863.730102113296,7746.196388514428,-8335.217185966469,21913.925244723418,-1270.210262902622,3691.6028652341124,4.89124754419e11,1998
group 2,20,3341.878955580747,3233.4994484756608,-3763.5713706450124,8906.531557721224,-524.3631401313819,1111.410242375407,1.425208859367e12,1998
group 10,65,144308.565059132,96129.97846897463,-40306.694127344716,227120.09670701105,-15771.361409082356,238343.38779167744,1.890492e11,1999
group 1,65,-80.93646803363214,-88.69124170353118,-654.2439106736309,9698.490065699405,-61.716396001024094,175.5574312825405,1.267423579124e12,1999
group 8,65,35097.49362780417,32274.977497417112,-16147.696670172401,107006.51160826666,-2555.856088702224,41048.466034628815,1.595281e11,1999
group 9,65,45097.72132935898,39522.34161313912,-20626.243895621075,128284.24876029868,-4676.295223763956,53987.43367103189,1.576925e11,1999
group 6,65,21802.706216513692,20499.53059696795,-10996.134824610768,68440.223549093,-1966.3880280776752,19768.117500940887,2.30475825664e11,1999
group 7,65,27622.619051050067,25653.335961116427,-15934.058382682502,67011.33813172209,-2945.4468678669714,31475.980372515158,2.06428305396e11,1999
group 5,65,17007.1542650666,16339.256118276797,-6209.475858118903,54900.4197361729,-1350.2483869930295,13637.87483726137,3.08295703304e11,1999
group 4,65,12526.068720541469,12153.938087864102,-3925.657746476255,51079.63517690861,-938.7260396933057,9637.753666823208,3.38833204869e11,1999
group 3,65,8156.05968521389,7984.655543988253,-3762.857915919304,49615.489835499575,-1074.6063017325855,8701.358633183983,3.72832414334e11,1999
group 2,65,3623.5642379835795,3626.339418173375,-6254.197813267058,112656.92928105305,-911.0109440944818,7979.715655071041,2.42939900796e11,1999
group 10,20,110728.97972159319,96613.67829260977,-74139.02049985547,171266.85027140882,-11421.434541834271,47142.32675107338,8.559721e11,1999
group 10,45,135952.61101193444,112390.24529348656,-74409.30176612848,182188.70692486715,-13681.033613073534,76937.25019070246,9.477348e11,1999
group 1,45,-7333.390941503536,-8115.872054453448,-1647.1612045715276,6395.049085938371,-6417.6857184707205,12908.858929717588,3.05017146804e11,1999
group 1,20,-5483.8367216645975,-6020.134716931566,-1264.6886072716784,7302.72137581618,-4496.834661127283,9922.940355318868,4.18506398832e11,1999
group 9,45,46487.742570022405,45445.771614261525,-42939.68011941904,93174.21007480768,-4311.432615319743,14139.4169426677,8.809871e11,1999
group 9,20,43414.33609904972,42882.171260207106,-39629.29680627689,86222.46998891437,-3894.113700638647,9498.879772335855,9.546506e11,1999
group 8,20,33314.3334088346,33053.35990820374,-30723.999962659364,56431.763221055335,-2846.6023270014184,5880.152476582612,1.090067552883e12,1999
group 8,45,35128.37429376037,34491.79784400971,-28694.58082369108,63400.853970299584,-3748.7118453144208,9179.61448628946,7.499462e11,1999
group 7,20,26933.09506652539,26753.4524540095,-20331.101093087873,40794.95362940348,-2029.9824860176511,4771.399226668982,1.1473446e12,1999
group 7,45,27832.46503224984,27422.79938124801,-25004.10477316224,51699.044266483004,-2764.9599221785575,9638.76531468478,6.449306e11,1999
group 6,20,21591.693793066646,21421.390785770305,-17126.365393457843,34155.81703193826,-1772.19774889315,3952.0648276092534,1.151673955814e12,1999
group 6,45,21999.533550308945,21689.534246208597,-18550.336223722166,38977.20013830831,-2607.1372816215367,9254.929944474887,5.97713074672e11,1999
group 2,20,3501.505413220345,3428.638380262944,-4129.643846131527,9029.298750551152,-758.1062385043128,1542.3498890953133,1.462360631073e12,1999
group 5,45,17354.95883450501,17140.809898087504,-14886.844336937058,32868.92384806281,-2054.7181963213698,6454.958948476541,5.58557107969e11,1999
group 5,20,16365.19469284804,16241.047412529942,-12124.709934759001,22500.941677214432,-1154.7057985750737,3048.909622793791,1.130347019608e12,1999
group 2,45,3787.8810617258023,3710.7044887491256,-9279.02102344255,24618.23282755986,-450.7571077042132,1994.6405223013687,2.87673298304e11,1999
group 4,45,12458.461924841426,12277.474030873245,-13094.535062273699,31244.818755374174,-1765.895351514272,5924.856913218009,5.32522699098e11,1999
group 4,20,12282.32260730017,12172.798409000521,-8930.520526457292,18340.273459101598,-1395.9188512113612,3121.6232205512256,1.138686425796e12,1999
group 3,20,8149.655337728666,8050.655454071432,-6622.892979516902,13159.077846787135,-835.5348162164903,2916.7913194025987,1.110631857717e12,1999
group 3,45,8089.24347661694,7982.579028658155,-10516.850386469689,25046.96077003992,-1408.9583405171297,4395.907080848998,4.86505697944e11,1999
group 10,65,163615.13521350978,110909.19526820419,-48848.85996184485,242971.30981547572,-18250.82863792869,257300.07405401525,2.11623727771e11,2000
group 1,65,-129.4765897167955,-147.945443599742,-823.6309304009261,9160.530254334657,-148.26002341115932,317.51024587465747,1.222697014288e12,2000
group 9,65,47671.673566591664,41139.29968976728,-21565.44792365795,137205.21185870297,-6206.15283203954,72974.64795393165,1.688516e11,2000
group 8,65,36225.85471890541,33344.59661618827,-15523.015408846088,108407.02815474285,-3912.356261400957,40871.55399745668,1.807079e11,2000
group 7,65,28702.349926751544,27113.77898771194,-16023.915630732112,88842.22771409419,-3128.3292359709035,25565.73441367733,2.245294e11,2000
group 6,65,23055.859844381903,21867.571359243204,-14079.271175477457,72688.0984687777,-3023.422093721576,18524.30349703899,2.326411e11,2000
group 5,65,17777.621571302552,17097.793170372344,-9718.816983862742,57808.66488584715,-1623.6008899635333,13655.801449595096,3.241422e11,2000
group 4,65,12962.520348356313,12530.967736103903,-4858.077030583264,53058.52076354084,-1281.7714083299588,12082.680528731446,3.390484e11,2000
group 3,65,8666.525189368165,8451.842927171554,-3671.3302079718883,53992.511172545994,-980.3446705310732,9198.855990742217,3.71424066358e11,2000
group 2,65,4173.35750419668,4072.5866262955155,-8236.791879472861,157205.62202817856,-912.4106479457209,7958.602513019122,2.24246667e11,2000
group 10,45,144585.177116502,119313.89042845764,-81976.45456509698,200191.529595802,-14537.609853397897,81780.34599341378,9.89477058789e11,2000
group 1,20,-5498.526293913957,-6132.50465502681,-971.485644218491,7504.843331060781,-5471.461968035063,9566.72391086004,4.31267531466e11,2000
group 10,20,123564.1636254735,105091.3256681494,-76175.18525416456,185497.27809597098,-11040.035168647928,45441.82046172549,8.160375e11,2000
group 1,45,-6786.996768044509,-7464.570192150441,-1369.5369014321204,6786.261898380975,-6674.774732244773,12590.499226658721,3.58239592145e11,2000
group 9,45,48197.72807644432,47143.3818908778,-42811.39840825292,99447.86900668827,-5501.2699451575545,16687.07227316485,8.42458e11,2000
group 9,20,46197.43566905479,45582.35099466793,-43542.41118385178,98908.81039772808,-4102.730309096749,9850.007784046775,1.008958e12,2000
group 8,45,36460.38390744387,35876.49184571961,-30638.098821798867,69190.27810769573,-3983.1459021881315,11509.887044507765,8.01824e11,2000
group 8,20,35219.57071570936,34913.24208799372,-31831.512742608407,60703.519370150694,-2681.103952686452,5879.269709461732,1.032684494293e12,2000
group 7,20,28282.998421050535,28098.13934894352,-23406.368923742473,46442.940917888845,-2454.8387433871208,5007.203394917736,1.0988875e12,2000
group 7,45,28812.732263202022,28374.554409376145,-24247.425966252882,55008.68584758897,-3379.3107373300395,8832.864813511398,6.89994532038e11,2000
group 6,45,23023.57949380086,22703.351125946894,-19976.1856351095,48835.825130329285,-2906.2622925060946,7846.325374219637,6.15815360524e11,2000
group 6,20,22518.375067636418,22372.427573172266,-19095.23030699398,36865.81191129688,-2739.9165065767584,5500.7393279551725,1.167883059081e12,2000
group 5,45,17709.050303804797,17465.47187272194,-16415.35552952516,33733.34538040426,-1640.6539906932599,6767.967264659827,5.66897828704e11,2000
group 5,20,17592.11863317572,17442.47021613786,-13273.790499612902,26803.56854834395,-1234.47734468773,3314.013547657062,1.133195571037e12,2000
group 2,45,4390.7770457721435,4318.72851697791,-8576.579761665798,25144.705629698892,-1597.3066149721521,3679.886718559298,3.1523317242e11,2000
group 4,45,13357.004778668486,13170.927128833842,-13859.068664698369,33176.30677894617,-1931.6977205194346,6607.986695759919,5.39208186954e11,2000
group 4,20,12830.227134173985,12738.265388353357,-11003.374041840989,22535.572983700986,-1099.7395052374818,3043.3151179453384,1.131334251776e12,2000
group 3,20,8537.788810555154,8439.46694573239,-7545.543876949817,17168.058801910887,-1149.5304931876765,2639.148082041655,1.146296205866e12,2000
group 3,45,8814.66769972227,8705.18758659744,-11714.789111074462,29291.305426085946,-1785.2176556920358,5640.588062213369,4.98639819067e11,2000
group 2,20,3712.4112473329305,3641.044100426258,-4732.019584352281,10127.746412514392,-685.6066800207781,1357.2118875248036,1.480189260447e12,2000
group 10,65,155829.3116923891,119811.93233329366,-55137.16499259725,303021.71103541343,-23288.98541970272,321441.7151509842,1.800861e11,2001
group 1,65,-152.79116658143448,-168.81533068636782,-1280.8320060681217,11820.572827945938,-158.34541232169974,311.4070514730128,1.240244643643e12,2001
group 9,65,48143.39918879783,45066.08969103584,-25132.275454399176,149461.5823221115,-6849.84533007952,66628.21504311445,1.549365e11,2001
group 8,65,36836.17068713852,35680.49370708815,-19105.892174905923,126483.65726763217,-4014.3900908926094,43240.61052143677,1.64778877132e11,2001
group 7,65,29357.820488384077,28392.06581898312,-19902.995790554945,107761.90606796749,-2852.9247841275633,28683.857038063594,2.35929938233e11,2001
group 6,65,23378.333728094552,22791.678920672362,-16481.734639623977,84950.2461331352,-2977.0114012894655,22045.781123392022,2.612814e11,2001
group 5,65,17950.707462073184,17564.841524624262,-9246.96055494271,64810.312677166665,-1762.5999241579102,13226.430082833756,3.499732e11,2001
group 4,65,13163.92242821049,12958.601812605139,-5253.256854359071,50663.18617546937,-1213.7649910228063,13983.629999739893,3.256242e11,2001
group 3,65,8734.229454122156,8597.881744781642,-4115.4572685177145,62124.27222269488,-994.193105277854,10445.575429522187,3.786355e11,2001
group 2,65,4087.203391952972,4116.400300378093,-8969.331615954141,175775.77513361198,-1332.9139202464435,8866.500608432778,2.28495675051e11,2001
group 10,20,109761.87327286461,101719.75413118332,-79037.27213683559,200032.18119579324,-11650.241741910044,48334.88181857998,8.482724e11,2001
group 10,45,131919.46394796384,118559.02814817528,-85895.70086822078,224350.50178254442,-15367.27320671394,79933.62794218275,1.0097054e12,2001
group 2,45,3989.6601018708498,3991.4183760055466,-11887.545041114085,35258.55900738348,-1269.040422059633,2852.090263090112,3.19948743429e11,2001
group 9,45,48760.869122874195,48232.39834753253,-46578.09996322304,115462.55433968466,-5510.126656001349,20059.031267730512,8.974134e11,2001
group 9,20,46740.37081616556,46594.10547499694,-46269.84181357709,103752.10140226524,-3881.9181241250776,9313.584405577201,9.865122e11,2001
group 8,45,36662.42283893194,36384.76352748188,-34872.950438669905,81008.03146080574,-4700.773803387485,16556.055236064596,7.994598e11,2001
group 8,20,35939.13794919945,35846.757089131665,-33912.473215965816,69858.0108103001,-3433.207980182511,6780.1011431028855,1.077215107404e12,2001
group 7,45,29371.664192153745,29161.501959793655,-27799.154027919194,61391.7066099758,-3391.92209656531,10596.53407441146,6.87833422669e11,2001
group 7,20,28737.01772634667,28681.253177974897,-25785.200432230416,54671.1394640383,-2956.3215564471116,6410.1612933410415,1.11073393596e12,2001
group 6,20,22758.134136210552,22724.89784677932,-19688.853040309805,41646.14309380837,-2058.2410069300786,4386.484473987097,1.135018088528e12,2001
group 6,45,23237.8561817424,23077.704073752055,-23877.18270828979,56036.62152993982,-3565.198333807511,11294.946332679927,6.40102669808e11,2001
group 5,45,17981.44200949758,17880.074008176245,-17493.062144185715,39859.165507936894,-2573.86587523168,7768.316012828976,6.25649216452e11,2001
group 5,20,17459.13367792485,17423.564765798357,-14454.58228826585,29215.090776742818,-1524.103933754819,3403.9140199806534,1.080964943861e12,2001
group 4,20,12937.899054316827,12899.133535236278,-11599.727214448396,25490.865903607973,-1294.4517607096034,3020.347255157747,1.189074220939e12,2001
group 4,45,13378.640984101108,13313.13289815951,-15337.01633138526,36375.35801717453,-2330.9610020528926,7193.845140922332,5.23189421693e11,2001
group 3,45,8647.724542598025,8542.542736071586,-12717.241036641894,34671.56223866249,-1917.1471838849723,5145.086077264455,5.22591107866e11,2001
group 3,20,8566.338354827352,8547.896647111133,-9283.005608800604,20454.52455600444,-1562.6105637956518,3769.9583759399316,1.119164202014e12,2001
group 1,45,-8519.180521845572,-9265.209664012662,-1517.1619529863867,7700.858899267098,-6936.563721190622,13594.189040591486,3.6381618111e11,2001
group 1,20,-6571.661052975531,-6957.52009886835,-1207.4172137770834,8753.561781697908,-7133.207787957561,13361.869685437689,4.32944424598e11,2001
group 2,20,3747.038453306096,3741.287255880135,-5064.969596451708,12298.738069626244,-782.5960776027172,1769.9112142776487,1.487851879571e12,2001
group 10,65,151614.1044161576,119440.67918253844,-60123.018581578115,349069.09525929677,-28720.82606646324,362240.30393976095,1.70991003611e11,2002
group 1,65,-212.74226769577913,-226.0155489337417,-1358.3327768238457,12682.833401977987,-239.302192101291,485.5708937465907,1.268609697792e12,2002
group 9,65,47925.26067293152,45746.570830554876,-33103.83693133739,205984.80544856156,-5055.684586766318,75275.63614785748,1.533085e11,2002
group 8,65,36707.83736931025,35950.0176777403,-23470.38328542175,142369.9859520852,-4270.057657276174,52308.37452054118,1.681613e11,2002
group 7,65,29090.883968667546,28322.08872546446,-23397.401054143444,115003.71015699634,-4036.399820503312,35077.78495801274,2.277541e11,2002
group 6,65,22961.91769952219,22588.15850692189,-14475.75730974537,105296.23415713599,-2871.9354347570725,28751.498216290453,2.635027e11,2002
group 5,65,17504.236122171777,17375.491377901628,-11473.228384842807,78574.81190169026,-1822.5194374403407,20367.29354747338,3.170064e11,2002
group 4,65,12857.372911623032,12820.411401761181,-11228.550348430546,66338.45144730443,-1366.5771352350173,13259.810568047207,3.753403e11,2002
group 3,65,8436.688601018424,8412.366426494635,-5234.097585998967,67114.35922191116,-855.6183362546274,11380.329474474136,3.60588761972e11,2002
group 2,65,3825.2413510167207,3982.112759044986,-7383.658013489108,158573.50895221162,-969.8565890049766,8117.979901122538,2.38784801965e11,2002
group 10,45,123149.45275347985,113749.7090693514,-92801.32959763306,243083.57505776547,-17086.416463529524,84814.68238854386,1.0690013e12,2002
group 10,20,104843.47879970411,99311.06189915244,-85637.43987319316,223972.05633878,-12931.03422857566,51234.86369770787,8.27447233603e11,2002
group 1,20,-8639.412399881865,-8975.60211341077,-1626.2325597834545,8965.115565746026,-9593.309168543228,17347.38541426361,3.93817327753e11,2002
group 1,45,-8526.630313489539,-9089.629306548944,-1273.108033479966,7513.330419539906,-8638.718504117893,15641.75992136166,3.96422487165e11,2002
group 9,45,47778.78200473347,47426.79641831956,-52844.743073095306,122923.64877138457,-4514.720561172138,16741.13356416355,9.26042236902e11,2002
group 9,20,46734.61948719894,46689.45775607083,-50667.01821520933,115762.59703951988,-5343.547818184658,10913.768604049981,9.77723723095e11,2002
group 8,20,35673.90886571385,35641.6611054168,-36152.62886110626,77993.5702336251,-3455.8637790655253,7599.980721852199,1.041626329723e12,2002
group 8,45,36814.83052940333,36593.94467617798,-40844.44719493054,89981.31615331882,-4394.387057624084,13306.163701300118,8.52778547605e11,2002
group 7,45,29034.618286837762,28908.808213788612,-31070.009963184435,71352.38010866405,-3252.840329252171,10848.060888660944,7.278114e11,2002
group 7,20,28709.331868961694,28659.098773548638,-28926.65347103922,57554.36323228662,-3062.296461020991,6721.687474835779,1.107262314668e12,2002
group 6,45,22645.572060356528,22553.0035377041,-28159.449023603855,62260.26108414803,-3272.6831577329945,9176.267926642671,6.77103738982e11,2002
group 6,20,22627.983200756742,22575.72994545905,-22672.111301162528,45355.49706451562,-2372.7879385418846,5302.433265954672,1.11958465873e12,2002
group 5,20,17262.187345853774,17258.494793875376,-16388.054357813777,33024.45193020074,-2074.222807143845,5415.305171793064,1.15856600666e12,2002
group 5,45,17353.002020664073,17322.660942147148,-20317.046626190204,43835.79706441962,-3338.3678623547025,8840.624978793294,6.55147986546e11,2002
group 3,20,8298.327678100602,8272.169150598327,-9143.27532041935,22347.8458785186,-1510.4999018809099,4349.236004425862,1.136561589616e12,2002
group 4,20,12746.362313892543,12732.365253016225,-13064.714686153888,27844.979021475257,-1550.9941650916699,3633.0102772172345,1.12579545372e12,2002
